2026/01/22 13:03:57 Using database: /Users/ahmedhamid/Documents/FastCRM/FastCRM/fastcrm/fastcrm.db
2026/01/22 13:03:57 WARNING: Using default JWT secret. Set JWT_SECRET in production!
2026/01/22 13:03:57 Starting FastCRM API on port 8080

 ┌───────────────────────────────────────────────────┐ 
 │                   Fiber v2.52.0                   │ 
 │               http://127.0.0.1:8080               │ 
 │       (bound on host 0.0.0.0 and port 8080)       │ 
 │                                                   │ 
 │ Handlers ........... 193  Processes ........... 1 │ 
 │ Prefork ....... Disabled  PID .............. 4245 │ 
 └───────────────────────────────────────────────────┘ 

13:03:58 | 200 |    3.783667ms | 127.0.0.1 | GET | /api/v1/navigation | -
13:51:48 | 200 |      157.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:48 | 200 |     101.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:48 | 200 |     120.459µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:48 | 200 |      85.833µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:49 | 200 |         183µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:49 | 200 |     130.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:49 | 200 |     161.584µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:49 | 200 |     126.666µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:49 | 200 |     179.208µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:49 | 200 |      125.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:49 | 200 |     210.791µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:49 | 200 |     178.209µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:50 | 200 |     182.958µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:50 | 200 |     127.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:50 | 200 |     115.084µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:50 | 200 |     106.542µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:51 | 200 |         210µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:51 | 200 |     142.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:51 | 200 |     221.042µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:51 | 200 |     160.167µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:51 | 200 |     137.791µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:51 | 200 |      83.917µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:51 | 200 |      131.25µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:51 | 200 |     154.041µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:52 | 200 |     202.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:52 | 200 |     128.291µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:52 | 200 |       182.5µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:52 | 200 |     154.334µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:58 | 200 |       2.783ms | 127.0.0.1 | POST | /api/v1/auth/logout | -
2026/01/23 13:52:07 Login error: invalid email or password
13:52:06 | 401 |  180.577958ms | 127.0.0.1 | POST | /api/v1/auth/login | -
13:52:11 | 200 |  182.222709ms | 127.0.0.1 | POST | /api/v1/auth/login | -
13:52:11 | 200 |      89.709µs | 127.0.0.1 | GET | /api/v1/navigation | -
13:52:20 | 200 |     387.917µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:20 | 200 |     156.167µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:26 | 200 |    179.8875ms | 127.0.0.1 | POST | /api/v1/auth/login | -
13:52:27 | 200 |      160.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:27 | 200 |     126.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:30 | 200 |     378.583µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:30 | 200 |     119.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:30 | 200 |     392.333µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:30 | 200 |     354.084µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:31 | 200 |     227.291µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:31 | 200 |      146.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:31 | 200 |     127.792µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:31 | 200 |     995.666µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:32 | 200 |     231.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:32 | 200 |     121.791µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:32 | 200 |       101.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:32 | 200 |       136.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:32 | 200 |     133.958µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:32 | 200 |      420.75µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:32 | 200 |     128.667µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:32 | 200 |     326.542µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:33 | 200 |      199.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:33 | 200 |     134.792µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:33 | 200 |     353.042µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:33 | 200 |     112.708µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:34 | 200 |     204.958µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:34 | 200 |     116.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:34 | 200 |      79.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:34 | 200 |      87.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:34 | 200 |     143.833µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:34 | 200 |       336.5µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:34 | 200 |     375.208µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:34 | 200 |     682.209µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:35 | 200 |     202.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:35 | 200 |     114.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:35 | 200 |         126µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:35 | 200 |     329.125µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:36 | 200 |     226.291µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:36 | 200 |     131.792µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:36 | 200 |     163.667µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:36 | 200 |     353.958µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:36 | 200 |     171.709µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:36 | 200 |      99.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:36 | 200 |     313.959µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:36 | 200 |     447.792µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:39 | 200 |     206.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:39 | 200 |     107.042µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:39 | 200 |      104.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:39 | 200 |      63.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:39 | 200 |     244.375µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:39 | 200 |     953.375µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:39 | 200 |     265.708µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:39 | 200 |      622.25µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:39 | 400 |      31.333µs | 127.0.0.1 | POST | /api/v1/contacts | -
13:52:40 | 200 |     165.334µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:40 | 200 |     117.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:40 | 200 |     104.833µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:40 | 200 |     280.375µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:40 | 200 |      147.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:40 | 200 |      91.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:40 | 200 |     118.834µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:40 | 200 |     318.667µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:42 | 200 |     708.417µs | 127.0.0.1 | GET | /api/v1/entities/Account/fields | -
13:52:42 | 200 |     103.208µs | 127.0.0.1 | GET | /api/v1/entities/Account/layouts/list | -
13:52:42 | 200 |     618.458µs | 127.0.0.1 | GET | /api/v1/accounts | -
13:52:44 | 400 |      31.709µs | 127.0.0.1 | POST | /api/v1/contacts | -
13:52:52 | 200 |     209.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:52 | 200 |     128.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:52 | 200 |     352.333µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:52 | 200 |     105.541µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:52 | 200 |     150.417µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:52 | 200 |      90.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:52 | 200 |       130.5µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:52 | 200 |     381.542µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:55 | 200 |     176.083µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:55 | 200 |     129.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:55 | 200 |     143.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:55 | 200 |     150.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:55 | 200 |     180.875µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:55 | 200 |     892.125µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:55 | 200 |     610.625µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:55 | 200 |         607µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:56 | 200 |      193.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:56 | 200 |     136.083µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:56 | 200 |     151.708µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:56 | 200 |     402.125µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:56 | 200 |         179µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:56 | 200 |      108.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:56 | 200 |     136.834µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:56 | 200 |     371.542µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:58 | 200 |     243.791µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:58 | 200 |         127µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:58 | 200 |     313.583µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:58 | 200 |     580.208µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:52:58 | 200 |     185.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:58 | 200 |     128.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:52:58 | 200 |       208.5µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:52:58 | 200 |     566.125µs | 127.0.0.1 | GET | /api/v1/contacts | -
14:26:54 | 200 |  211.206292ms | 127.0.0.1 | POST | /api/v1/auth/login | -
14:26:55 | 200 |       178.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:26:55 | 200 |     167.791µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:27:05 | 200 |     398.959µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:27:05 | 200 |       598.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:27:05 | 200 |    1.605875ms | 127.0.0.1 | GET | /api/v1/contacts | -
14:27:05 | 200 |     271.041µs | 127.0.0.1 | GET | /api/v1/tasks | -
14:27:10 | 400 |     158.667µs | 127.0.0.1 | POST | /api/v1/contacts | -
14:45:13 | 400 |    1.999333ms | 127.0.0.1 | POST | /api/v1/contacts | -
14:45:14 | 400 |     155.375µs | 127.0.0.1 | POST | /api/v1/contacts | -
14:45:22 | 200 |    2.142541ms | 127.0.0.1 | GET | /api/v1/auth/me | -
14:45:22 | 200 |     241.291µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:45:29 | 200 |     325.583µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:45:29 | 200 |       184.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:45:29 | 200 |     175.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:45:29 | 200 |     428.041µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:45:29 | 200 |       889.5µs | 127.0.0.1 | GET | /api/v1/contacts | -
14:45:29 | 200 |    1.656417ms | 127.0.0.1 | GET | /api/v1/tasks | -
14:45:31 | 201 |    7.597708ms | 127.0.0.1 | POST | /api/v1/contacts | -
14:45:33 | 200 |     637.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:45:33 | 200 |     231.333µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:45:33 | 200 |     218.583µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP67WB5000D0KG | -
14:45:33 | 200 |     570.375µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:45:33 | 200 |    1.325375ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
14:45:33 | 200 |    2.830917ms | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
14:45:33 | 200 |     236.083µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
14:45:33 | 200 |    1.079667ms | 127.0.0.1 | GET | /api/v1/contacts/003KFP67WB5000D0KG/related/Job | -
14:45:38 | 201 |    5.657334ms | 127.0.0.1 | POST | /api/v1/tasks | -
14:45:38 | 200 |         440µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:45:38 | 200 |     236.166µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:45:38 | 200 |     404.875µs | 127.0.0.1 | GET | /api/v1/tasks | -
14:45:38 | 200 |      793.75µs | 127.0.0.1 | GET | /api/v1/contacts | -
14:45:40 | 200 |     823.042µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP67WB5000D0KG/tasks | -
14:45:42 | 200 |      195.25µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP67WB5000D0KG | -
14:45:42 | 200 |    1.008833ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
14:45:42 | 200 |       3.298ms | 127.0.0.1 | GET | /api/v1/navigation | -
14:45:42 | 200 |    3.490333ms | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
14:45:42 | 200 |     370.375µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
14:45:42 | 200 |     1.41675ms | 127.0.0.1 | GET | /api/v1/contacts/003KFP67WB5000D0KG/related/Job | -
14:45:43 | 200 |    4.901125ms | 127.0.0.1 | GET | /api/v1/contacts/003KFP67WB5000D0KG/tasks | -
14:45:44 | 200 |     294.209µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6839800008ER | -
14:48:08 | 200 |     257.416µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6839800008ER | -
14:48:10 | 200 |     558.792µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6839800008ER | -
14:48:35 | 200 |    1.504125ms | 127.0.0.1 | GET | /api/v1/admin/entities | -
14:48:36 | 200 |     221.625µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task/fields | -
14:48:36 | 200 |     229.625µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task | -
14:48:38 | 200 |     653.459µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task | -
14:48:38 | 200 |     331.292µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task/fields | -
14:48:38 | 200 |         304µs | 127.0.0.1 | GET | /api/v1/admin/entities | -
14:48:38 | 200 |     293.083µs | 127.0.0.1 | GET | /api/v1/admin/field-types | -
14:48:39 | 200 |     314.458µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task | -
14:48:39 | 200 |     211.458µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task/fields | -
14:48:40 | 200 |     300.042µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task/fields | -
14:48:40 | 200 |     324.583µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task | -
14:48:42 | 200 |     145.584µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task | -
14:48:42 | 200 |     104.959µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task/fields | -
14:48:42 | 200 |      96.083µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task/layouts/detail/v2 | -
14:48:44 | 200 |     265.958µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task/fields | -
14:48:44 | 200 |     294.708µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task | -
14:48:58 | 200 |     806.958µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP67WB5000D0KG | -
14:48:58 | 200 |     115.166µs | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
14:48:58 | 200 |     340.917µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:48:58 | 200 |     744.333µs | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
14:48:58 | 200 |     302.042µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
14:48:58 | 200 |    1.510458ms | 127.0.0.1 | GET | /api/v1/contacts/003KFP67WB5000D0KG/related/Job | -
14:49:04 | 200 |      318.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:49:04 | 200 |      170.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:49:04 | 200 |      127.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:49:04 | 200 |     163.041µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:49:05 | 200 |     288.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:49:05 | 200 |     112.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:49:05 | 200 |         166µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:49:05 | 200 |     104.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:49:05 | 200 |     375.667µs | 127.0.0.1 | GET | /api/v1/tasks | -
14:49:05 | 200 |    1.130542ms | 127.0.0.1 | GET | /api/v1/contacts | -
14:49:05 | 200 |     185.875µs | 127.0.0.1 | GET | /api/v1/tasks | -
14:49:05 | 200 |     550.916µs | 127.0.0.1 | GET | /api/v1/contacts | -
14:49:06 | 201 |    4.758541ms | 127.0.0.1 | POST | /api/v1/contacts | -
14:49:08 | 201 |    2.065208ms | 127.0.0.1 | POST | /api/v1/tasks | -
14:49:11 | 200 |     460.667µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP6EEQC0003C10 | -
14:49:11 | 200 |      567.75µs | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
14:49:11 | 200 |    3.627875ms | 127.0.0.1 | GET | /api/v1/navigation | -
14:49:11 | 200 |    3.787583ms | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
14:49:11 | 200 |     220.833µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
14:49:11 | 200 |     510.041µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP6EEQC0003C10/related/Job | -
14:49:13 | 200 |     713.792µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP6EEQC0003C10/tasks | -
14:49:14 | 200 |     359.917µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6EGE20006AJR | -
14:49:20 | 200 |       341.5µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP6EEQC0003C10 | -
14:49:20 | 200 |    1.179084ms | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
14:49:20 | 200 |    3.325167ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
14:49:20 | 200 |     516.166µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
14:49:20 | 200 |    1.450625ms | 127.0.0.1 | GET | /api/v1/contacts/003KFP6EEQC0003C10/related/Job | -
14:49:21 | 200 |     519.083µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6EGE20006AJR | -
14:50:05 | 401 |        38.5µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:50:05 | 401 |      70.333µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6EGE20006AJR | -
14:50:05 | 500 |    1.112084ms | 127.0.0.1 | POST | /api/v1/auth/refresh | -
14:50:19 | 200 |   51.241458ms | 127.0.0.1 | POST | /api/v1/auth/login | -
14:50:19 | 200 |     211.084µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:50:22 | 404 |     138.292µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6EGE20006AJR | -
14:50:22 | 200 |     100.959µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:50:29 | 200 |     134.375µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:50:29 | 200 |     202.917µs | 127.0.0.1 | GET | /api/v1/tasks | -
15:57:11 | 200 |    8.356333ms | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6EGE20006AJR | -
15:57:11 | 200 |    4.256708ms | 127.0.0.1 | GET | /api/v1/navigation | -
15:57:11 | 200 |    8.299125ms | 127.0.0.1 | GET | /api/v1/tasks | -
15:57:11 | 200 |   11.718791ms | 127.0.0.1 | GET | /api/v1/navigation | -
15:57:11 | 200 |     630.375µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task | -
15:57:11 | 200 |     365.208µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task/fields | -
15:57:11 | 200 |    1.490916ms | 127.0.0.1 | GET | /api/v1/navigation | -
15:57:11 | 200 |         138µs | 127.0.0.1 | GET | /api/v1/navigation | -
15:57:11 | 200 |     836.625µs | 127.0.0.1 | GET | /api/v1/entities/Account/fields | -
15:57:11 | 200 |      110.75µs | 127.0.0.1 | GET | /api/v1/entities/Account/layouts/list | -
15:57:11 | 200 |     864.542µs | 127.0.0.1 | GET | /api/v1/accounts | -
16:48:30 | 200 |    2.660042ms | 127.0.0.1 | GET | /api/v1/navigation | -
16:48:30 | 200 |    2.139834ms | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6EGE20006AJR | -
16:48:30 | 200 |    1.886542ms | 127.0.0.1 | GET | /api/v1/navigation | -
16:48:30 | 200 |      186.75µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task | -
16:48:30 | 200 |      159.75µs | 127.0.0.1 | GET | /api/v1/admin/entities/Task/fields | -
16:48:30 | 200 |     319.167µs | 127.0.0.1 | GET | /api/v1/navigation | -
16:48:30 | 200 |     409.417µs | 127.0.0.1 | GET | /api/v1/entities/Account/fields | -
16:48:30 | 200 |     201.666µs | 127.0.0.1 | GET | /api/v1/navigation | -
16:48:30 | 200 |     868.416µs | 127.0.0.1 | GET | /api/v1/entities/Account/layouts/list | -
16:48:30 | 200 |     802.583µs | 127.0.0.1 | GET | /api/v1/accounts | -
19:19:23 | 200 |    2.950875ms | 127.0.0.1 | GET | /api/v1/admin/entities/Task | -
19:19:23 | 200 |    2.966375ms | 127.0.0.1 | GET | /api/v1/admin/entities/Task/fields | -
19:19:23 | 200 |    1.263542ms | 127.0.0.1 | GET | /api/v1/entities/Account/fields | -
19:19:23 | 200 |    9.639959ms | 127.0.0.1 | GET | /api/v1/navigation | -
19:19:23 | 200 |     9.74825ms | 127.0.0.1 | GET | /api/v1/navigation | -
19:19:23 | 200 |    9.830458ms | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6EGE20006AJR | -
19:19:23 | 200 |      93.958µs | 127.0.0.1 | GET | /api/v1/navigation | -
19:19:23 | 200 |     226.625µs | 127.0.0.1 | GET | /api/v1/entities/Account/layouts/list | -
19:19:23 | 200 |     207.625µs | 127.0.0.1 | GET | /api/v1/navigation | -
19:19:23 | 200 |      701.25µs | 127.0.0.1 | GET | /api/v1/accounts | -
19:33:56 | 200 |     991.333µs | 127.0.0.1 | GET | /api/v1/entities/Case/def | -
19:33:56 | 200 |    1.484459ms | 127.0.0.1 | GET | /api/v1/entities/Case/fields | -
19:33:56 | 200 |    3.084333ms | 127.0.0.1 | GET | /api/v1/entities/Case/layouts/list | -
19:33:56 | 200 |     2.83875ms | 127.0.0.1 | GET | /api/v1/entities/Case/records | -
21:01:51 | 200 |     304.541µs | 127.0.0.1 | GET | /api/v1/navigation | -
21:01:51 | 200 |      377.25µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6EGE20006AJR | -
21:01:52 | 200 |     177.542µs | 127.0.0.1 | GET | /api/v1/entities/Case/def | -
21:01:52 | 200 |     338.583µs | 127.0.0.1 | GET | /api/v1/entities/Case/fields | -
21:01:52 | 200 |     164.875µs | 127.0.0.1 | GET | /api/v1/navigation | -
21:01:52 | 200 |      2.5415ms | 127.0.0.1 | GET | /api/v1/entities/Case/layouts/list | -
21:01:52 | 200 |       913.5µs | 127.0.0.1 | GET | /api/v1/entities/Case/records | -
21:19:37 | 200 |     165.708µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFP6EGE20006AJR | -
21:19:37 | 200 |     116.834µs | 127.0.0.1 | GET | /api/v1/navigation | -
21:19:37 | 200 |      138.75µs | 127.0.0.1 | GET | /api/v1/entities/Case/layouts/list | -
21:19:37 | 200 |      372.25µs | 127.0.0.1 | GET | /api/v1/entities/Case/def | -
21:19:37 | 200 |         144µs | 127.0.0.1 | GET | /api/v1/navigation | -
21:19:37 | 200 |    2.252875ms | 127.0.0.1 | GET | /api/v1/entities/Case/fields | -
21:19:37 | 200 |     606.083µs | 127.0.0.1 | GET | /api/v1/entities/Case/records | -
21:27:24 | 200 |    2.789209ms | 127.0.0.1 | GET | /api/v1/auth/me | -
21:27:24 | 200 |      188.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:27:24 | 200 |     154.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:27:24 | 200 |         169µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:27:26 | 200 |     389.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:27:26 | 200 |         153µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:27:26 | 200 |     135.334µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:27:26 | 200 |     135.417µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:27:26 | 200 |       1.148ms | 127.0.0.1 | GET | /api/v1/tasks | -
21:27:26 | 200 |    1.884333ms | 127.0.0.1 | GET | /api/v1/contacts | -
21:27:26 | 200 |      442.25µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:27:26 | 200 |     719.167µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:27:39 | 200 |     579.541µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP6EEQC0003C10 | -
21:27:39 | 200 |      515.75µs | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
